回答日時,Q1,Q2-1,Q2-2,Q2-3,Q2-4,Q2-5,Q2-6,Q2-7,Q3-1,Q3-2,Q3-3,Q3-4,Q3-5,Q3-6,Q3-7,Q4-1,Q4-2,Q4-3,Q4-4,Q4-5,Q4-6,Q5-1,Q5-2,Q5-3,Q5-4,Q5-5,Q6,Q7-1,Q7-2,Q7-3,Q7-4,Q7-5,Q7-6,Q7-7,Q8-1,Q8-2,Q8-3,Q8-4,Q8-5,Q8-6,Q9-1,Q9-2,Q9-3,Q9-4,Q9-5,Q9-6,Q9-7,Q9-8,Q9-9,Q9-10,Q9-11,Q9-12,Q9-13,Q9-14,Q9-15,Q9-16,Q9-17,Q9-18,Q9-19,Q9-20,Q10-1,Q10-2,Q10-3,Q10-4,Q10-5,Q10-6,Q10-7,Q10-8,Q10-9,Q10-10,Q10-11,Q10-12,Q10-13,Q10-14,Q10-15,Q10-16,Q10-17,Q10-18,Q10-19,Q10-20,Q11
2014-11-04 16:17:04,"【ユーザーエージェント】Monazilla/1.00 (chaika/1.7.1; Windows NT 6.1; Win64; x64; Firefox/33.0.2)
【使用スキン】LeanNotes-1.1.1
【関連アドオン】
(なし)

【変更した設定値】
bbsmenu.search.default_engine_name: 03.chaika.filter.board
browser.browsermenu.open_in_new_tab: true
browser.browsermenu.reload_when_skin_changed: true
browser.toolbarbutton.installed: true
contextmenu.change-limit-all.enabled: false
contextmenu.change-limit-l50.enabled: false
contextmenu.copy.enabled: false
contextmenu.go-to-board.enabled: false
contextmenu.history.enabled: false
contextmenu.open-board.enabled: false
contextmenu.open-in-browser.enabled: false
contextmenu.open-link-in-browser.enabled: false
contextmenu.register-selection-as-aa.enabled: false
contextmenu.show-all.enabled: false
contextmenu.show-l50.enabled: false
contextmenu.toggle-sidebar.enabled: false
contextmenu.write.enabled: false
enable_browser_toolbarbutton: false
historymenu.board_max: 0
historymenu.thread_max: 0
post.auto_finish: true
post.warn_when_close: false
releasenotes_showed: 1.7.1
thread_aa_font_name: MeiryoKe_PGothic
thread_chain_abone: true
thread_get_log_from_mimizun: true
thread_show_be_icon: true
warn_when_delete_log: false",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,"一番上の4つのボタンの下
なるべく上がいい",0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,サイドバーはショートカットキーで開閉しているのでボタンは必要ない
2014-11-04 17:36:29,"【ユーザーエージェント】Monazilla/1.00 (chaika/1.7.0; Windows NT 6.1; WOW64; Firefox/32.0.3)
【使用スキン】Default改
【関連アドオン】
ContextMenu2ch 1.0
FoxAge2ch 3.3.10

【変更した設定値】
board.auto_update: true
board.thread_view_limit: 0
browser.redirector.enabled: true
maru_enabled: true
post.auto_finish: true
releasenotes_showed: 1.7.0
tab_load_in_foreground: true
thread_get_log_from_mimizun: true
thread_show_be_icon: true
thread_skin: Default改",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,このままでOKです,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"chaika、大変重宝しております
いつもありがとうございます"
2014-11-04 18:10:13,"【ユーザーエージェント】Monazilla/1.00 (chaika/1.7.0; Windows NT 6.1; WOW64; Firefox/33.0.2)
【使用スキン】gray_2.7.2
【関連アドオン】
FoxAge2ch 3.3.10
ContextMenu2ch 3.5

【変更した設定値】
bbsmenu.open_new_tab: true
bbsmenu.search.default_engine_name: 01.ff2ch.syoboi.jp
board.auto_update: true
board.open_single_click: false
board.tree_size: medium
browser.browsermenu.disregard_url_limit: true
browser.browsermenu.find_2ch_in_sidebar: true
browser.browsermenu.open_in_new_tab: true
browser.browsermenu.reload_when_skin_changed: true
browser.browsermenu.remove_limit_when_copy: true
browser.redirector.enabled: true
browser.toolbarbutton.installed: true
contextmenu.open-board.enabled: false
contextmenu.open-in-browser.enabled: false
contextmenu.open-in-chaika.enabled: false
contextmenu.show-all.enabled: false
contextmenu.show-l50.enabled: false
contextmenu.skin.enabled: false
contextmenu.toggle-sidebar.enabled: false
contextmenu.write.enabled: false
post.write_log.failed: true
releasenotes_showed: 1.7.0
tab_load_in_foreground: true
thread_font_size: 19
thread_get_log_from_mimizun: true
thread_show_be_icon: true
thread_skin: gray_2.7.2
warn_when_delete_log: false

【不具合の内容・再現手順】",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,このままでよい,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"大変便利に使わせていただいており深く感謝申し上げます
陰ながら心より応援しております
季節柄ご自愛下さい"
2014-11-04 20:38:54,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,下にあると不便であることは確かなんですが、かといって挿入箇所を決め打ちすると、将来のFirefoxのバージョンアップなどで予期せぬ挙動になりかねないので難しい。裏技的なコードで挿入箇所を決め打ちするぐらいなら今のままの方が良いと思う。,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"以下項目別にコメントします。

　普段は別のサイドバーを開いているのであまり切り替えない→Foxage2chがメイン。Foxage2ch・chikaとものショートカットキーで開いてます(ツールバーにアイコンを増やしたくないので)

　ツールバーボタン→サイドバーボタンと機能メニューボタンは、必要となる状況が全く異なるので、そもそも一緒にすること自体に無理があるように思う。個人的にはサイドバーボタンは使ってないので無くても問題ないです

　書き込みウィザード→ウィザードの白い部分は、ユーザがこのステップで何をすべきかを説明するためのものなので、「書き込み内容の入力」「プレビュー」ぐらいで良いと思う。タイトルバーの方に「書き込みウィザード - (スレ名) [chaika]」で良いのでは。名前欄の上のスレッドタイトルは書き込みの誤爆防止に役立ってます(少なくとも自分には)

　outside.xml→個人的には使ってないです(カスタムBBSメニューで外部板登録している)が、個人データフォルダにoutside.xmlがあればそっちを参照、無ければシステムフォルダのものを参照、でいいと思います

　URLの表示制限を書き換えて開く→chika使い始めの頃、chika表示へ切り替えたときURLのレス表示範囲指定がchikaレス表示で反映されないのはバグなのかなと思った。それと「URLの表示制限を書き換えて開く」という設定項目の意味がわからなかった。「表示制限」じゃなく「レス表示範囲」の方がわかりやすいと思う

　スレッド一覧を開いた時に自動的に一覧を更新する→開いた時点での最新情報が自動的に表示されて当然だと思うので

　【スレ一覧/リスト】シングルクリックで開く→chika使い始めの頃、これがどうしても慣れなくてダブルクリック動作に変更した。Windowsエクスプローラと同じ感覚で使えるように。もしサイドバー以外の場所でシングルクリック動作をするなら、Webブラウザと同様にシングルクリック動作する場所でマウスカーソルを「人差し指」にしないとユーザが戸惑うと思います"
2014-11-04 20:42:33,"【ユーザーエージェント】Monazilla/1.00 (chaika/1.7.1; Windows NT 6.3; WOW64; Firefox/33.0.2)
【使用スキン】smorgas-lego-ex
【関連アドオン】
FoxAge2ch 3.3.10
ContextMenu2ch.uc.xul null

【変更した設定値】
appoint_data_dir: true
bbsmenu.open_new_tab: true
board.auto_update: true
board.open_new_tab: true
board.thread_view_limit: 0
browser.browsermenu.find_2ch_in_sidebar: true
browser.browsermenu.open_in_new_tab: true
browser.redirector.enabled: true
browser.toolbarbutton.installed: true
browser_toolbarbutton_add_tab_by_click: true
enable_browser_contextmenu: false
releasenotes_showed: 1.7.1
thread_skin: smorgas-lego-ex

【不具合の内容・再現手順】",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"一番上にあるのがよい
メニューの下にセパレータを入れてほしい",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014-11-04 21:30:59,"【ユーザーエージェント】Monazilla/1.00 (chaika/1.7.0; Linux i686; Firefox/33.0.2)
【使用スキン】gray_2.7.2
【関連アドオン】
FoxAge2ch ex 3.3.10.049
ContextMenu2ch.uc.xul null

【変更した設定値】
appoint_data_dir: true
bbsmenu.toggle_open_container: true
board.auto_update: true
browser.redirector.enabled: true
browser.redirector.replace_view_limit: false
browser.toolbarbutton.installed: true
browser_contextmenu_disregard_url_option: false
contextmenu.enabled: false
data_dir: (masked)
enable_browser_contextmenu: false
enable_browser_toolbarbutton: false
historymenu.board_max: 0
historymenu.thread_max: 0
post.auto_finish: true
releasenotes_showed: 1.7.0
tab_load_in_foreground: true
thread_aa_font_name: Monapo
thread_aa_line_space: 0
thread_font_name: MigMix 1P
thread_get_log_from_mimizun: true
thread_hide_abone: true
thread_show_be_icon: true
thread_skin: gray_2.7.2",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,個人的には現状でもよいです,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"設問4について
現状のままでも構いませんが矢印部分を取り外せる選択肢が
用意されていても良いかなとは思います　各人の好みに合わせられるという意味で

設問5について
あまりテーマや背景色に影響がなさそうな凹凸(押し込み・出っ張り)で表現はどうでしょう

設問7について
しいて言えば配置替えはどうでしょうか　Win版「書き込みウィザード」「マターリ」を一行に並べる
名前・メール・sageと下部各種チェックボタン・ツールを一行になど
ただ間隔によっては押し間違えが頻発する可能性もありそうですね…

設問9について
デフォルト値に関してではありませんが【ブラウザ/スレッドリダイレクタ】の項目についてです
初めて使った時にどんな機能なのかわかるようでわからなかった記憶があります
「ブックマークやスレッド表示からはそのまま開く」は、「ブックマーク」はわかるものの
「スレッド表示」はどこの表示?「そのまま」とはどのままなんだろう…
また「URLの表示制限を書き換えて開く」もレスの範囲指定のことだと少し経って気づきました
わかってみればそういうことか、と理解できるんですが初見ではわかりにくかったです
自分だけかもしれませんがもう少し詳しく書いてあればより良いかなと思いました


お疲れ様です。更新作業が活発になり改良が重ねられていて一ユーザーとして嬉しく思っています。
あまり無理にならない範囲での更新作業をしていただけると使う側としても気持ちが良いです。
応援しています。

改変に関してざっくりとした意見としてはいずれにせよ賛否は出るものだと思っています。
このアンケートのように意見が何らかでも反映される柔軟性があれば問題はないと思います。"
2014-11-04 21:46:27,"【ユーザーエージェント】Monazilla/1.00 (chaika/1.7.0; Windows NT 6.3; WOW64; Firefox/33.0.2)
【使用スキン】smorgas-lego-ex-20120605
【関連アドオン】
FoxAge2ch 3.3.10

【変更した設定値】
board.auto_update: true
board.thread_view_limit: 0
board_auto_update: true
board_thread_view_limit: 100
browser.toolbarbutton.installed: true
post.auto_finish: true
releasenotes_showed: 1.7.1
thread_chain_abone: true
thread_hide_abone: true
thread_skin: smorgas-lego-ex-20120605",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,このままでよい,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2014-11-04 22:08:26,えっと、見識が無く、設問の意図がつかめません…。ユーザーエージェントも意味は知っていますが、どこで確認してどうやってここに貼ればよいものか…。,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,利用スタイルがライトすぎるのか、コンテキストメニューは、ほぼ使用しておらず…。ただ、今開いてみた印象としては、下過ぎて困る方はいらっしゃるかと思います。,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"いつもお世話になっております。やっとお礼が言えます(笑)。
2chはいつも、chaikaで、ROMで、デフォルトスキンで、スマホのニュースアプリの感覚で使っています。ので、アンケート回答者としてはライトすぎてお役に立てないかもしれませんが、こういうユーザーもいると言う事くらいはお伝えできるかと。
重ね重ね、開発ご苦労様です。ありがとうございます。

追伸:画像のインライン表示が夢です。"
2014-11-04 22:32:38,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014-11-04 22:58:59,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,一番上,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"設問 5　サイドバーの開閉状態表示
アイコンの周囲に影をつけて、押しているようなイメージにしてもらえるとわかりやすいです。
サイドバー自体を見るより先に、ツールバーのアイコンを見てサイドバーに何を表示しているか判断する癖があるので。

いつも開発お疲れ様です。
上に述べたのは単に個人の希望なので、作者様が使いやすいと思ったようにしてください。
もうこれ以上改良するところはないんじゃないかなと思っても、それ以上の機能と使いやすさを追求して更新を続けてくださっていつも感謝しています。
多くの人が使っているアドオンだけに大変なことも多いと思いますが、無理なさらずご自身のことを第一に考えてゆっくり開発されてくださいね。"
2014-11-05 00:09:03,"【ユーザーエージェント】Monazilla/1.00 (chaika/1.7.1; Windows NT 6.1; Firefox/34.0)
【使用スキン】gray_2.7.2
【関連アドオン】
FoxAge2ch ex 3.3.10.049",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,このままでよい,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"設問 4ツールバーボタン
サイドバーは開きっぱなしにしてボタンを使わないのでわかりません。

設問 7書き込みウィザードのデザイン
デザインとは違うかもしれませんが、
・「ツール」ボタンのメニューポップアップにあるAAの項目をボタンとして表に出してほしい。
・書き込み欄を常に出しておけてFirefoxを閉じたら書き込みウィザードも一緒に閉じられるようにしてほしい。
　書き込みウィザードは出したけど結局書き込まないでFirefoxを閉じたら
　書き込みウィザードだけ残ってたってことがよくあるのでそれをなくしたいです。
　試しにSidebar mixにchrome://chaika/content/post/wizard.xulを入れてみたら
　「URLが不正です」でだめでした。
・タブが変わったら書き込み先のURLも一緒にそのURLになるようにしてほしい。
・書き込むときに「次へ」ボタンをクリックする代わりにキーボートショートカットで書き込めるようにしてほしい。
よろしくお願いします。"
2014-11-05 01:32:36,"Ver.1.6.3
基本的にデフォルトだが、「2ch スレッド URL を自動的に chaika で開く」、「chaikaおよび掲示板上でのみ表示する」、各「新しいタブで開く」をON、各「】シングルクリックで開く」をOFF",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,このままでよい,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"※サイドバーボタンについて
現状のサイドバーボタンから矢印部を削除し、メニューは右クリックで表示するようにしてほしい
また、押下時(サイドバー表示時)は、従来のボタンの様に影をつけてほしい。(ブックマーク等、他のサイドバーボタンと同様の動き。)"
2014-11-05 10:04:10,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014-11-05 10:35:12,"【ユーザーエージェント】Monazilla/1.00 (chaika/1.7.5pre; Windows NT 6.3; Win64; x64; Firefox/36.0a1)
【使用スキン】smorgas-lego-ex-20110112
【関連アドオン】
chaika 書き込みウィザード編集 
chaika　スレ一覧編集 

【変更した設定値】
bbsmenu.search.default_engine_name: 01.ff2ch.syoboi.jp
bbsmenu.toggle_open_container: true
board.auto_update: true
browser.browsermenu.disregard_url_limit: true
browser.browsermenu.find_2ch_in_sidebar: true
browser.browsermenu.reload_when_skin_changed: true
browser.redirector.enabled: true
browser.redirector.throw_bookmarks: true
browser.toolbarbutton.installed: true
browser.toolbarbutton.show_only_on_bbs: true
browser_contextmenu_reload_when_skin_changed: true
historymenu.board_max: 20
historymenu.thread_max: 20
post.auto_finish: true
post.show_preview: false
post.warn_when_close: false
post.write_log.failed: true
releasenotes_showed: 1.7.5pre
tab_load_in_foreground: true
thread_font_size: 12
thread_get_log_from_mimizun: true
thread_skin: smorgas-lego-ex-20110112

【不具合の内容・再現手順】",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,どこなのかよくわかりません,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"サイドバーのアドオンは全然他の人の話に出て来ませんがpanoという物を使っています。
これはサイドバーが上下に分けられていて、別々の物を表示出来る物です。
ちなみに自分の使い方は上段にタブをツリー表示(で合ってるのかな)、下段にchaikaとしていてワイド液晶な事もあり常時開いたままなのでサイドバーを表示は全く使っていません。
このアドオン便利だと思うのに人気無いんだよなぁ…(笑)
と、どうでも良い事を書いてすみませんw
ありがたく使わせて頂いています。
無理の無い程度でこれからもよろしくお願いします。"
2014-11-06 02:32:19,"【ユーザーエージェント】Monazilla/1.00 (chaika/1.7.0; Linux x86_64; Firefox/33.0)
【使用スキン】smorgas-lego-ex-20120605
【関連アドオン】
FoxAge2ch 3.3.10

【変更した設定値】
bbsmenu.search.default_engine_name: 01.ff2ch.syoboi.jp
browser.browsermenu.confirm_add_abone: false
browser.browsermenu.reload_when_skin_changed: true
browser.browsermenu.remove_limit_when_copy: true
browser.redirector.enabled: true
browser.redirector.replace_view_limit: false
browser.toolbarbutton.installed: true
browser_contextmenu_confirm_add_abone: false
browser_contextmenu_disregard_url_option: false
browser_contextmenu_only_bbs_except_open_link: true
browser_contextmenu_reload_when_skin_changed: true
browser_toolbarbutton_disregard_url_option: false
contextmenu.change-limit-all.enabled: false
contextmenu.change-limit-l50.enabled: false
contextmenu.copy.enabled: false
contextmenu.delete-log.enabled: false
contextmenu.find-next-thread.enabled: false
contextmenu.go-to-board.enabled: false
contextmenu.history.enabled: false
contextmenu.open-settings.enabled: false
contextmenu.search.enabled: false
contextmenu.skin.enabled: false
contextmenu.toggle-sidebar.enabled: false
contextmenu.write.enabled: false
releasenotes_showed: 1.7.0
tab_load_in_foreground: true
thread_aa_font_name: Monapo
thread_chain_abone: true
thread_fix_invalid_anchor: true
thread_font_name: Takao P明朝
thread_get_log_from_bg20: true
thread_get_log_from_mimizun: true
thread_get_log_from_unkar: true
thread_get_log_from_varda2: true
thread_skin: smorgas-lego-ex-20120605",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,どこでも良い,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"質問3の回答補足
OminiSidebarのメインにchaikaを、TwinサイバーにFoxage2chをそれぞれフォーカスが無くなると自動的に閉じる設定で使っています。
サイドバーを開くのはOminiSidebarのOpen Main Sidebarボタン及びOpen Twin Sidebarボタンで行なっています。"
2014-11-06 02:54:44,"【ユーザーエージェント】Monazilla/1.00 (chaika/1.7.0; Windows NT 6.3; WOW64; Firefox/33.0.2)
【使用スキン】(Default)
【関連アドオン】
FoxAge2ch 3.3.10

【変更した設定値】
appoint_data_dir: true
bbsmenu.open_single_click: false
board.auto_update: true
board.open_single_click: false
browser.browsermenu.reload_when_skin_changed: true
browser.toolbarbutton.installed: true
browser.toolbarbutton.show_only_on_bbs: true
data_dir: (masked)
post.auto_finish: true
releasenotes_showed: 1.7.0
thread_aa_font_name: MS Pゴシック
thread_chain_abone: true
thread_font_name: MeiryoKe_PGothic
warn_when_delete_log: false",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,特にこだわらない,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014-11-06 10:58:54,"【ユーザーエージェント】Monazilla/1.00 (chaika/1.7.0; Windows NT 6.1; WOW64; Firefox/31.2.0)
【使用スキン】(Default)
【関連アドオン】
FoxAge2ch 3.3.10

【変更した設定値】
bbsmenu.toggle_open_container: true
board.auto_update: true
board.open_new_tab: true
board.open_single_click: false
browser.toolbarbutton.installed: true
browser_contextmenu_flatten: true
browser_contextmenu_only_bbs_except_open_link: true
contextmenu.abone.enabled: false
contextmenu.change-limit-l50.enabled: false
contextmenu.copy.enabled: false
contextmenu.find-next-thread.enabled: false
contextmenu.flattened: true
contextmenu.history.enabled: false
contextmenu.open-link-in-browser.enabled: false
contextmenu.register-selection-as-aa.enabled: false
contextmenu.search.enabled: false
contextmenu.show-l50.enabled: false
contextmenu.skin.enabled: false
contextmenu.toggle-sidebar.enabled: false
contextmenu.write.enabled: false
enable_browser_toolbarbutton: false
releasenotes_showed: 1.7.0
tab_load_in_foreground: true
thread_get_log_from_mimizun: true

【不具合の内容・再現手順】",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,位置に関してはコメントは特にないのですが、コンテクストメニューの表示について下の備考に書きましたので確認をお願いします。,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"先に本題を書かせていただきます。私はfirefox ESR版を使っているのですが、どうもコンテクストメニューの設定がうまく反映されません。チェックを入れた項目が表示されなかったり、フラット表示にならなかったりします。ですので普段は1.6.3を使っています。新規プロファイルでchaika1.7.0だけを入れてみても再現したので、もし他の方からも
報告が入っていたら確認をよろしくお願いします。

最後になってしまいましたがとても便利に使わせもらっています。ありがとうございます。アンケートでは、超が付く程のライトユーザーですので、分からない箇所、使っていない箇所に関しては""【回答したくない】""にチェックを入れました。"
2014-11-06 13:26:25,"【ユーザーエージェント】Monazilla/1.00 (chaika/1.7.0; Windows NT 6.1; WOW64; Firefox/33.0)
【使用スキン】gray_2.7.2
【関連アドオン】
FoxAge2ch 3.3.10
Chaika Abone Helper 0.0.26 (無効)

【変更した設定値】
appoint_data_dir: true
bbsmenu.open_new_tab: true
bbsmenu.search.default_engine_name: 01.ff2ch.syoboi.jp
bbsmenu.toggle_open_container: true
board.auto_update: true
board.open_new_tab: true
board.open_single_click: false
board.thread_view_limit: 0
board.tree_size: medium
browser.browsermenu.disregard_url_limit: true
browser.browsermenu.reload_when_skin_changed: true
browser.redirector.enabled: true
browser_contextmenu_add_tab_by_click: true
browser_contextmenu_only_bbs_except_open_link: true
browser_contextmenu_reload_when_skin_changed: true
browser_toolbarbutton_add_tab_by_click: true
contextmenu.history.enabled: false
post.auto_finish: true
post.emphasize_warnings: true
post.warn_p2: true
post.write_log.failed: true
post.write_log.succeeded: true
releasenotes_showed: 1.7.0
tab_load_in_foreground: true
thread_aa_font_name: MS Pゴシック
thread_font_name: メイリオ
thread_font_size: 15
thread_show_be_icon: true
thread_skin: gray_2.7.2

【不具合の内容・再現手順】",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,このままでもよい,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
2014-11-06 20:08:13,"【ユーザーエージェント】Monazilla/1.00 (chaika/1.7.1; Windows NT 6.3; Win64; x64; Cyberfox/33.0.2)
【使用スキン】(Default)
【関連アドオン】
FoxAge2ch 3.3.10

【変更した設定値】
board.open_single_click: false
board_click_action: 0
board_double_click_action: 1
board_thread_view_limit: 100
browser.browsermenu.confirm_add_abone: false
browser.browsermenu.find_2ch_in_sidebar: true
browser.redirector.enabled: true
releasenotes_showed: 1.7.1
thread_chain_abone: true
thread_hide_abone: true",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,このままでよい,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014-11-07 02:06:49,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USBメモリにfirefoxポータブルを入れて使用してます。
できれば、ログを保存しないモードもほしいです。(スキンが便利。でもログの削除がメンドクサイ)"
2014-11-07 03:49:25,"【ユーザーエージェント】Monazilla/1.00 (chaika/1.7.0; Linux x86_64; Firefox/32.0)
【使用スキン】(Default)
【関連アドオン】
(なし)

【変更した設定値】
bbsmenu.open_new_tab: true
bbsmenu.tree_size: big
board.auto_update: true
board.open_new_tab: true
board.tree_size: big
browser.redirector.enabled: true
browser.toolbarbutton.installed: true
releasenotes_showed: 1.7.0
tab_load_in_foreground: true
thread_aa_font_name: HGPゴシックE
thread_font_name: HGPゴシックE
thread_font_size: 26
thread_get_log_from_bg20: true
thread_get_log_from_mimizun: true
thread_get_log_from_unkar: true
thread_get_log_from_varda2: true

【不具合の内容・再現手順】",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,このままでよい,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"右クリックのメニューにカーソルの位置のレス番のアンカーを含めた「このレスにアンカーを付けて書き込む」みたいな選択肢があると嬉しいです。

スキンまでの大げさなことではなく、背景色、文字色を選べると嬉しいです。
また、未読スレ、既読スレで色分けしたり。

ツリー表示?(まとめサイトでありますよね)みたいなのに切り替えられると嬉しいです。

以上、androidのen2chというアプリを使ったので、その影響で良いと思ったところを交えてリクエストさせていただきます。
今のままでも充分、便利に使わせて頂いておりまして、とても感謝しています。"
